Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
24943,STANDARD,Grassy Meadows,WV,PRIMARY,37.84,-80.74,NA-US-WV-GRASSY MEADOWS,False,,,
25501,STANDARD,Alkol,WV,PRIMARY,38.17,-81.99,NA-US-WV-ALKOL,False,421,819,13089084
25572,STANDARD,Woodville,WV,PRIMARY,38.15,-81.89,NA-US-WV-WOODVILLE,False,,,
25810,PO BOX,Allen Junction,WV,PRIMARY,37.59,-81.35,NA-US-WV-ALLEN JUNCTION,False,,,
25002,PO BOX,Alloy,WV,PRIMARY,38.13,-81.24,NA-US-WV-ALLOY,False,,,
26320,STANDARD,Alma,WV,PRIMARY,39.42,-80.82,NA-US-WV-ALMA,False,318,614,8403382
26321,STANDARD,Alum Bridge,WV,PRIMARY,39.04,-80.69,NA-US-WV-ALUM BRIDGE,False,,,
25003,STANDARD,Alum Creek,WV,PRIMARY,38.28,-81.84,NA-US-WV-ALUM CREEK,False,1105,2063,37616908
25607,STANDARD,Amherstdale,WV,PRIMARY,37.8,-81.75,NA-US-WV-AMHERSTDALE,False,342,641,10922389
25811,STANDARD,Amigo,WV,PRIMARY,37.59,-81.34,NA-US-WV-AMIGO,False,,,
25005,STANDARD,Amma,WV,PRIMARY,38.54,-81.24,NA-US-WV-AMMA,False,,,
24808,STANDARD,Anawalt,WV,PRIMARY,37.33,-81.44,NA-US-WV-ANAWALT,False,,,
26323,PO BOX,Anmoore,WV,PRIMARY,39.25,-80.29,NA-US-WV-ANMOORE,False,340,612,8533847
25812,STANDARD,Ansted,WV,PRIMARY,38.13,-81.1,NA-US-WV-ANSTED,False,719,1318,18841037
25502,STANDARD,Apple Grove,WV,PRIMARY,38.7,-82.17,NA-US-WV-APPLE GROVE,False,412,800,12391414
25007,STANDARD,Arnett,WV,PRIMARY,37.84,-81.43,NA-US-WV-ARNETT,False,,,
25180,STANDARD,Saxon,WV,PRIMARY,37.78,-81.43,NA-US-WV-SAXON,False,,,
25234,STANDARD,Arnoldsburg,WV,PRIMARY,38.78,-81.12,NA-US-WV-ARNOLDSBURG,False,383,723,11809079
26520,PO BOX,Arthurdale,WV,PRIMARY,39.49,-79.82,NA-US-WV-ARTHURDALE,False,388,687,13178977
24916,STANDARD,Asbury,WV,PRIMARY,37.81,-80.56,NA-US-WV-ASBURY,False,,,
25503,STANDARD,Ashton,WV,PRIMARY,38.66,-82.09,NA-US-WV-ASHTON,False,301,581,8916235
24712,STANDARD,Athens,WV,PRIMARY,37.42,-81.01,NA-US-WV-ATHENS,False,905,1602,27193283
26325,STANDARD,Auburn,WV,PRIMARY,39.09,-80.85,NA-US-WV-AUBURN,False,,,
26704,STANDARD,Augusta,WV,PRIMARY,39.3,-78.59,NA-US-WV-AUGUSTA,False,2111,3953,61386891
26705,STANDARD,Aurora,WV,PRIMARY,39.29,-79.56,NA-US-WV-AURORA,False,488,880,13031295
24811,PO BOX,Avondale,WV,PRIMARY,37.41,-81.8,NA-US-WV-AVONDALE,False,,,
25608,STANDARD,Baisden,WV,PRIMARY,37.58,-81.94,NA-US-WV-BAISDEN,False,260,521,6077958
26801,STANDARD,Baker,WV,PRIMARY,39.04,-78.74,NA-US-WV-BAKER,False,520,933,16143223
24918,STANDARD,Ballard,WV,PRIMARY,37.51,-80.75,NA-US-WV-BALLARD,False,565,1083,15626079
25011,PO BOX,Bancroft,WV,PRIMARY,38.51,-81.84,NA-US-WV-BANCROFT,False,263,458,6734274
25504,STANDARD,Barboursville,WV,PRIMARY,38.4,-82.29,NA-US-WV-BARBOURSVILLE,False,5542,9894,202926890
26559,PO BOX,Barrackville,WV,PRIMARY,39.5,-80.17,NA-US-WV-BARRACKVILLE,False,667,1205,21687505
24813,PO BOX,Bartley,WV,PRIMARY,37.33,-81.73,NA-US-WV-BARTLEY,False,,,
24920,STANDARD,Bartow,WV,PRIMARY,38.58,-79.71,NA-US-WV-BARTOW,False,,,
26707,PO BOX,Bayard,WV,PRIMARY,39.26,-79.36,NA-US-WV-BAYARD,False,,,
25813,STANDARD,Beaver,WV,PRIMARY,37.74,-81.15,NA-US-WV-BEAVER,False,2295,4160,87215400
25801,STANDARD,Beckley,WV,PRIMARY,37.78,-81.18,NA-US-WV-BECKLEY,False,12554,21630,419465269
25802,PO BOX,Beckley,WV,PRIMARY,37.78,-81.18,NA-US-WV-BECKLEY,False,720,1202,26705801
26250,STANDARD,Belington,WV,PRIMARY,39.02,-79.93,NA-US-WV-BELINGTON,False,2010,3795,55120186
25015,STANDARD,Belle,WV,PRIMARY,38.23,-81.53,NA-US-WV-BELLE,False,1991,3515,63633028
26133,STANDARD,Belleville,WV,PRIMARY,39.12,-81.67,NA-US-WV-BELLEVILLE,False,615,1159,20124713
26134,STANDARD,Belmont,WV,PRIMARY,39.37,-81.26,NA-US-WV-BELMONT,False,431,770,13587091
26656,STANDARD,Belva,WV,PRIMARY,38.26,-81.13,NA-US-WV-BELVA,False,,,
26298,PO BOX,Bergoo,WV,PRIMARY,38.48,-80.24,NA-US-WV-BERGOO,False,,,
25411,STANDARD,Berkeley Springs,WV,PRIMARY,39.55,-78.21,NA-US-WV-BERKELEY SPRINGS,False,5699,10129,165448765
24815,STANDARD,Berwind,WV,PRIMARY,37.26,-81.66,NA-US-WV-BERWIND,False,,,
26253,STANDARD,Beverly,WV,PRIMARY,38.84,-79.87,NA-US-WV-BEVERLY,False,1391,2512,37428052
25019,STANDARD,Bickmore,WV,PRIMARY,38.37,-81.1,NA-US-WV-BICKMORE,False,,,
26136,STANDARD,Big Bend,WV,PRIMARY,38.98,-81.13,NA-US-WV-BIG BEND,False,,,
26141,STANDARD,Creston,WV,PRIMARY,38.96,-81.25,NA-US-WV-CRESTON,False,,,
25505,STANDARD,Big Creek,WV,PRIMARY,38.0,-81.99,NA-US-WV-BIG CREEK,False,,,
24816,PO BOX,Big Sandy,WV,PRIMARY,37.47,-81.67,NA-US-WV-BIG SANDY,False,,,
26137,STANDARD,Big Springs,WV,PRIMARY,38.97,-80.99,NA-US-WV-BIG SPRINGS,False,303,558,7292858
25021,STANDARD,Bim,WV,PRIMARY,37.87,-81.69,NA-US-WV-BIM,False,,,
26610,STANDARD,Birch River,WV,PRIMARY,38.49,-80.75,NA-US-WV-BIRCH RIVER,False,394,795,11061081
26521,STANDARD,Blacksville,WV,PRIMARY,39.71,-80.21,NA-US-WV-BLACKSVILLE,False,257,463,8667707
25022,PO BOX,Blair,WV,PRIMARY,37.86,-81.83,NA-US-WV-BLAIR,False,,,
26817,STANDARD,Bloomery,WV,PRIMARY,39.38,-78.37,NA-US-WV-BLOOMERY,False,269,504,8593311
25024,STANDARD,Bloomingrose,WV,PRIMARY,38.15,-81.62,NA-US-WV-BLOOMINGROSE,False,,,
25026,PO BOX,Blue Creek,WV,PRIMARY,38.47,-81.51,NA-US-WV-BLUE CREEK,False,,,
24701,STANDARD,Bluefield,WV,PRIMARY,37.26,-81.21,NA-US-WV-BLUEFIELD,False,8652,15203,237659611
25028,STANDARD,Bob White,WV,PRIMARY,37.95,-81.72,NA-US-WV-BOB WHITE,False,,,
25817,STANDARD,Bolt,WV,PRIMARY,37.76,-81.41,NA-US-WV-BOLT,False,254,520,9730753
25030,STANDARD,Bomont,WV,PRIMARY,38.4,-81.21,NA-US-WV-BOMONT,False,,,
25031,PO BOX,Boomer,WV,PRIMARY,38.15,-81.27,NA-US-WV-BOOMER,False,271,478,6562469
26254,STANDARD,Bowden,WV,PRIMARY,38.94,-79.63,NA-US-WV-BOWDEN,False,,,
26268,STANDARD,Glady,WV,PRIMARY,38.81,-79.7,NA-US-WV-GLADY,False,,,
25818,PO BOX,Bradley,WV,PRIMARY,37.86,-81.19,NA-US-WV-BRADLEY,False,486,855,13958934
24817,PO BOX,Bradshaw,WV,PRIMARY,37.35,-81.8,NA-US-WV-BRADSHAW,False,,,
24715,STANDARD,Bramwell,WV,PRIMARY,37.32,-81.31,NA-US-WV-BRAMWELL,False,,,
24724,STANDARD,Freeman,WV,PRIMARY,37.33,-81.27,NA-US-WV-FREEMAN,False,,,
25506,STANDARD,Branchland,WV,PRIMARY,38.25,-82.25,NA-US-WV-BRANCHLAND,False,1526,2987,42199436
25544,STANDARD,Myra,WV,PRIMARY,38.22,-82.13,NA-US-WV-MYRA,False,,,
26802,STANDARD,Brandywine,WV,PRIMARY,38.62,-79.24,NA-US-WV-BRANDYWINE,False,503,891,13230980
25666,STANDARD,Breeden,WV,PRIMARY,37.92,-82.27,NA-US-WV-BREEDEN,False,,,
24818,STANDARD,Brenton,WV,PRIMARY,37.58,-81.66,NA-US-WV-BRENTON,False,424,822,12015874
24834,PO BOX,Fanrock,WV,PRIMARY,37.56,-81.62,NA-US-WV-FANROCK,False,,,
26524,STANDARD,Bretz,WV,PRIMARY,39.55,-79.81,NA-US-WV-BRETZ,False,,,
26330,STANDARD,Bridgeport,WV,PRIMARY,39.29,-80.25,NA-US-WV-BRIDGEPORT,False,6983,12642,325024222
26525,STANDARD,Bruceton Mills,WV,PRIMARY,39.65,-79.64,NA-US-WV-BRUCETON MILLS,False,2232,4111,82874580
25611,PO BOX,Bruno,WV,PRIMARY,37.69,-81.88,NA-US-WV-BRUNO,False,,,
24924,STANDARD,Buckeye,WV,PRIMARY,38.19,-80.14,NA-US-WV-BUCKEYE,False,,,
26201,STANDARD,Buckhannon,WV,PRIMARY,38.98,-80.22,NA-US-WV-BUCKHANNON,False,7871,14223,238611381
26267,STANDARD,Ellamore,WV,PRIMARY,38.93,-80.08,NA-US-WV-ELLAMORE,False,,,
24716,PO BOX,Bud,WV,PRIMARY,37.52,-81.35,NA-US-WV-BUD,False,,,
24726,STANDARD,Herndon,WV,PRIMARY,37.51,-81.36,NA-US-WV-HERNDON,False,,,
25033,STANDARD,Buffalo,WV,PRIMARY,38.61,-81.98,NA-US-WV-BUFFALO,False,939,1817,34788657
25413,STANDARD,Bunker Hill,WV,PRIMARY,39.32,-78.05,NA-US-WV-BUNKER HILL,False,3364,6154,133597286
25440,PO BOX,Ridgeway,WV,PRIMARY,39.3,-78.07,NA-US-WV-RIDGEWAY,False,,,
26710,STANDARD,Burlington,WV,PRIMARY,39.36,-78.91,NA-US-WV-BURLINGTON,False,889,1644,25431078
26335,STANDARD,Burnsville,WV,PRIMARY,38.85,-80.65,NA-US-WV-BURNSVILLE,False,512,918,13697923
26615,STANDARD,Copen,WV,PRIMARY,38.84,-80.72,NA-US-WV-COPEN,False,,,
26561,STANDARD,Big Run,WV,PRIMARY,39.59,-80.57,NA-US-WV-BIG RUN,False,,,
26562,STANDARD,Burton,WV,PRIMARY,39.66,-80.39,NA-US-WV-BURTON,False,279,532,9245946
25035,STANDARD,Cabin Creek,WV,PRIMARY,38.17,-81.5,NA-US-WV-CABIN CREEK,False,564,999,16048238
26855,STANDARD,Cabins,WV,PRIMARY,38.99,-79.2,NA-US-WV-CABINS,False,319,590,8662344
26161,STANDARD,Petroleum,WV,PRIMARY,39.18,-81.25,NA-US-WV-PETROLEUM,False,,,
26337,STANDARD,Cairo,WV,PRIMARY,39.2,-81.15,NA-US-WV-CAIRO,False,492,923,13700098
24925,STANDARD,Caldwell,WV,PRIMARY,37.75,-80.34,NA-US-WV-CALDWELL,False,475,897,15081072
26660,STANDARD,Calvin,WV,PRIMARY,38.32,-80.7,NA-US-WV-CALVIN,False,,,
26338,STANDARD,Camden,WV,PRIMARY,39.09,-80.61,NA-US-WV-CAMDEN,False,287,517,7071777
26208,STANDARD,Camden On Gauley,WV,PRIMARY,38.36,-80.59,NA-US-WV-CAMDEN ON GAULEY,False,311,611,9035159
25820,STANDARD,Camp Creek,WV,PRIMARY,37.48,-81.1,NA-US-WV-CAMP CREEK,False,,,
25036,PO BOX,Cannelton,WV,PRIMARY,38.19,-81.27,NA-US-WV-CANNELTON,False,,,
26662,STANDARD,Canvas,WV,PRIMARY,38.26,-80.73,NA-US-WV-CANVAS,False,434,858,15588489
26711,STANDARD,Capon Bridge,WV,PRIMARY,39.29,-78.43,NA-US-WV-CAPON BRIDGE,False,1191,2192,42904971
26823,PO BOX,Capon Springs,WV,PRIMARY,39.13,-78.48,NA-US-WV-CAPON SPRINGS,False,,,
26563,PO BOX,Carolina,WV,PRIMARY,39.48,-80.26,NA-US-WV-CAROLINA,False,,,
24927,STANDARD,Cass,WV,PRIMARY,38.45,-79.89,NA-US-WV-CASS,False,,,
26527,PO BOX,Cassville,WV,PRIMARY,39.66,-80.05,NA-US-WV-CASSVILLE,False,,,
25039,STANDARD,Cedar Grove,WV,PRIMARY,38.22,-81.42,NA-US-WV-CEDAR GROVE,False,485,890,14469525
26611,STANDARD,Cedarville,WV,PRIMARY,38.84,-80.84,NA-US-WV-CEDARVILLE,False,,,
25507,PO BOX,Ceredo,WV,PRIMARY,38.39,-82.55,NA-US-WV-CEREDO,False,660,1074,16947203
25508,STANDARD,Chapmanville,WV,PRIMARY,37.97,-82.01,NA-US-WV-CHAPMANVILLE,False,3208,6341,130509977
25301,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,1341,1800,34568020
25302,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,7394,11961,218402298
25303,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,3800,6275,137417930
25304,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,3994,6483,167538170
25305,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25306,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,2926,5065,81217140
25309,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,5798,9969,208657138
25311,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,4569,7427,168104967
25312,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,6403,11193,188435865
25313,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,5966,10597,230007889
25314,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,7452,13109,388630369
25315,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,1424,2406,36310315
25317,UNIQUE,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25320,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,2316,4294,78405464
25321,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25322,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25323,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25324,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25325,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25326,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25327,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25328,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25329,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25330,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25331,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25332,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25333,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25334,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25335,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25336,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25337,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25338,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25339,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25350,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25356,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25357,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25358,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25360,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,358,648,10468904
25361,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25362,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,287,443,7610163
25364,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25365,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25375,PO BOX,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25387,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25389,STANDARD,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25392,UNIQUE,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25396,UNIQUE,Charleston,WV,PRIMARY,38.35,-81.63,NA-US-WV-CHARLESTON,False,,,
25414,STANDARD,Charles Town,WV,PRIMARY,39.28,-77.85,NA-US-WV-CHARLES TOWN,False,7506,13677,375294991
25040,PO BOX,Charlton Heights,WV,PRIMARY,38.11,-81.21,NA-US-WV-CHARLTON HEIGHTS,False,,,
25958,STANDARD,Charmco,WV,PRIMARY,37.99,-80.69,NA-US-WV-CHARMCO,False,271,516,6505472
25665,PO BOX,Borderland,WV,PRIMARY,37.72,-82.28,NA-US-WV-BORDERLAND,False,,,
25667,PO BOX,Chattaroy,WV,PRIMARY,37.7,-82.26,NA-US-WV-CHATTAROY,False,,,
25235,STANDARD,Chloe,WV,PRIMARY,38.67,-81.09,NA-US-WV-CHLOE,False,360,689,10136807
26804,STANDARD,Circleville,WV,PRIMARY,38.67,-79.49,NA-US-WV-CIRCLEVILLE,False,274,488,5372952
26301,STANDARD,Clarksburg,WV,PRIMARY,39.28,-80.33,NA-US-WV-CLARKSBURG,False,12730,21971,371872783
26302,PO BOX,Clarksburg,WV,PRIMARY,39.28,-80.33,NA-US-WV-CLARKSBURG,False,661,1055,17682338
26306,UNIQUE,Clarksburg,WV,PRIMARY,39.28,-80.33,NA-US-WV-CLARKSBURG,False,,,
25043,STANDARD,Clay,WV,PRIMARY,38.46,-81.08,NA-US-WV-CLAY,False,686,1340,20008409
25044,STANDARD,Clear Creek,WV,PRIMARY,37.89,-81.31,NA-US-WV-CLEAR CREEK,False,,,
24822,STANDARD,Clear Fork,WV,PRIMARY,37.64,-81.69,NA-US-WV-CLEAR FORK,False,,,
25045,STANDARD,Clendenin,WV,PRIMARY,38.48,-81.34,NA-US-WV-CLENDENIN,False,2324,4358,74243722
25047,STANDARD,Clothier,WV,PRIMARY,37.79,-81.99,NA-US-WV-CLOTHIER,False,,,
25823,STANDARD,Coal City,WV,PRIMARY,37.67,-81.21,NA-US-WV-COAL CITY,False,856,1669,26232343
24823,STANDARD,Coal Mountain,WV,PRIMARY,37.67,-81.73,NA-US-WV-COAL MOUNTAIN,False,,,
26257,STANDARD,Coalton,WV,PRIMARY,38.9,-80.0,NA-US-WV-COALTON,False,312,617,10235062
26566,PO BOX,Colfax,WV,PRIMARY,39.43,-80.12,NA-US-WV-COLFAX,False,,,
25049,STANDARD,Comfort,WV,PRIMARY,38.12,-81.57,NA-US-WV-COMFORT,False,297,597,11298952
25825,STANDARD,Cool Ridge,WV,PRIMARY,37.64,-81.12,NA-US-WV-COOL RIDGE,False,923,1776,33849556
25614,PO BOX,Cora,WV,PRIMARY,37.83,-82.03,NA-US-WV-CORA,False,,,
25826,PO BOX,Corinne,WV,PRIMARY,37.57,-81.35,NA-US-WV-CORINNE,False,,,
25051,STANDARD,Costa,WV,PRIMARY,38.15,-81.71,NA-US-WV-COSTA,False,,,
25239,STANDARD,Cottageville,WV,PRIMARY,38.85,-81.81,NA-US-WV-COTTAGEVILLE,False,728,1348,22273157
25264,STANDARD,Mount Alto,WV,PRIMARY,38.86,-81.87,NA-US-WV-MOUNT ALTO,False,,,
24719,PO BOX,Covel,WV,PRIMARY,37.48,-81.31,NA-US-WV-COVEL,False,,,
26206,STANDARD,Cowen,WV,PRIMARY,38.41,-80.55,NA-US-WV-COWEN,False,1001,1906,28393288
26342,STANDARD,Coxs Mills,WV,PRIMARY,39.0,-80.86,NA-US-WV-COXS MILLS,False,,,
25827,STANDARD,Crab Orchard,WV,PRIMARY,37.74,-81.23,NA-US-WV-CRAB ORCHARD,False,1386,2554,50613288
26205,STANDARD,Craigsville,WV,PRIMARY,38.32,-80.64,NA-US-WV-CRAIGSVILLE,False,1458,2714,43289206
24931,STANDARD,Crawley,WV,PRIMARY,37.94,-80.61,NA-US-WV-CRAWLEY,False,627,1193,18974233
25669,STANDARD,Crum,WV,PRIMARY,37.94,-82.44,NA-US-WV-CRUM,False,412,835,12583127
24826,PO BOX,Cucumber,WV,PRIMARY,37.28,-81.61,NA-US-WV-CUCUMBER,False,,,
25510,STANDARD,Culloden,WV,PRIMARY,38.41,-82.06,NA-US-WV-CULLODEN,False,2136,4003,80924751
24827,STANDARD,Cyclone,WV,PRIMARY,37.74,-81.66,NA-US-WV-CYCLONE,False,433,881,13829654
26259,PO BOX,Dailey,WV,PRIMARY,38.79,-79.89,NA-US-WV-DAILEY,False,,,
25831,STANDARD,Danese,WV,PRIMARY,37.88,-80.97,NA-US-WV-DANESE,False,471,909,14173995
25832,STANDARD,Daniels,WV,PRIMARY,37.72,-81.12,NA-US-WV-DANIELS,False,1760,3336,85979390
25053,STANDARD,Danville,WV,PRIMARY,38.08,-81.83,NA-US-WV-DANVILLE,False,1673,3229,63331728
25617,STANDARD,Davin,WV,PRIMARY,37.71,-81.78,NA-US-WV-DAVIN,False,354,667,12337112
26260,STANDARD,Davis,WV,PRIMARY,39.13,-79.46,NA-US-WV-DAVIS,False,612,1003,16918366
26142,STANDARD,Davisville,WV,PRIMARY,39.21,-81.46,NA-US-WV-DAVISVILLE,False,1154,2160,35197569
24828,STANDARD,Davy,WV,PRIMARY,37.47,-81.65,NA-US-WV-DAVY,False,,,
25054,PO BOX,Dawes,WV,PRIMARY,38.06,-81.42,NA-US-WV-DAWES,False,,,
25057,PO BOX,Deep Water,WV,PRIMARY,38.09,-81.21,NA-US-WV-DEEP WATER,False,,,
25670,STANDARD,Delbarton,WV,PRIMARY,37.7,-82.18,NA-US-WV-DELBARTON,False,1589,3179,55584204
26531,PO BOX,Dellslow,WV,PRIMARY,39.6,-79.89,NA-US-WV-DELLSLOW,False,534,866,14846780
26714,STANDARD,Delray,WV,PRIMARY,39.19,-78.6,NA-US-WV-DELRAY,False,,,
26217,STANDARD,Diana,WV,PRIMARY,38.58,-80.42,NA-US-WV-DIANA,False,,,
26617,STANDARD,Dille,WV,PRIMARY,38.46,-80.87,NA-US-WV-DILLE,False,,,
25671,STANDARD,Dingess,WV,PRIMARY,37.87,-82.18,NA-US-WV-DINGESS,False,415,848,12544551
25059,STANDARD,Dixie,WV,PRIMARY,38.26,-81.18,NA-US-WV-DIXIE,False,265,507,8120117
25048,STANDARD,Colcord,WV,PRIMARY,37.93,-81.45,NA-US-WV-COLCORD,False,,,
25060,STANDARD,Dorothy,WV,PRIMARY,37.96,-81.49,NA-US-WV-DOROTHY,False,,,
26667,PO BOX,Drennen,WV,PRIMARY,38.24,-81.01,NA-US-WV-DRENNEN,False,,,
25061,PO BOX,Drybranch,WV,PRIMARY,38.16,-81.51,NA-US-WV-DRYBRANCH,False,,,
25062,STANDARD,Dry Creek,WV,PRIMARY,37.86,-81.49,NA-US-WV-DRY CREEK,False,,,
26263,STANDARD,Dryfork,WV,PRIMARY,38.94,-79.43,NA-US-WV-DRYFORK,False,,,
25063,STANDARD,Duck,WV,PRIMARY,38.56,-80.97,NA-US-WV-DUCK,False,533,1010,13857726
25064,STANDARD,Dunbar,WV,PRIMARY,38.36,-81.73,NA-US-WV-DUNBAR,False,4644,7497,132687650
25511,STANDARD,Dunlow,WV,PRIMARY,38.03,-82.34,NA-US-WV-DUNLOW,False,318,649,10135997
24934,STANDARD,Dunmore,WV,PRIMARY,38.35,-79.82,NA-US-WV-DUNMORE,False,,,
26264,STANDARD,Durbin,WV,PRIMARY,38.54,-79.82,NA-US-WV-DURBIN,False,261,478,5685391
25067,STANDARD,East Bank,WV,PRIMARY,38.21,-81.44,NA-US-WV-EAST BANK,False,490,899,16337989
25512,STANDARD,East Lynn,WV,PRIMARY,38.19,-82.32,NA-US-WV-EAST LYNN,False,418,809,9725194
25836,PO BOX,Eccles,WV,PRIMARY,37.79,-81.26,NA-US-WV-ECCLES,False,,,
24829,PO BOX,Eckman,WV,PRIMARY,37.4,-81.46,NA-US-WV-ECKMAN,False,,,
25672,STANDARD,Edgarton,WV,PRIMARY,37.58,-82.1,NA-US-WV-EDGARTON,False,,,
25837,STANDARD,Edmond,WV,PRIMARY,38.05,-81.03,NA-US-WV-EDMOND,False,,,
26716,STANDARD,Eglon,WV,PRIMARY,39.29,-79.51,NA-US-WV-EGLON,False,311,574,8549394
24830,STANDARD,Elbert,WV,PRIMARY,37.33,-81.52,NA-US-WV-ELBERT,False,,,
25070,PO BOX,Eleanor,WV,PRIMARY,38.53,-81.93,NA-US-WV-ELEANOR,False,865,1588,31741550
26143,STANDARD,Elizabeth,WV,PRIMARY,39.06,-81.39,NA-US-WV-ELIZABETH,False,1812,3442,50527113
26717,STANDARD,Elk Garden,WV,PRIMARY,39.38,-79.15,NA-US-WV-ELK GARDEN,False,489,896,14034476
24831,PO BOX,Elkhorn,WV,PRIMARY,37.35,-81.45,NA-US-WV-ELKHORN,False,,,
26241,STANDARD,Elkins,WV,PRIMARY,38.92,-79.85,NA-US-WV-ELKINS,False,6648,11523,181051247
25071,STANDARD,Elkview,WV,PRIMARY,38.43,-81.47,NA-US-WV-ELKVIEW,False,4752,8712,177616665
26346,STANDARD,Ellenboro,WV,PRIMARY,39.26,-81.05,NA-US-WV-ELLENBORO,False,442,791,12742945
26568,STANDARD,Enterprise,WV,PRIMARY,39.41,-80.27,NA-US-WV-ENTERPRISE,False,307,555,7929636
26203,STANDARD,Erbacon,WV,PRIMARY,38.54,-80.56,NA-US-WV-ERBACON,False,,,
25075,STANDARD,Eskdale,WV,PRIMARY,38.11,-81.47,NA-US-WV-ESKDALE,False,258,499,7673453
25076,PO BOX,Ethel,WV,PRIMARY,37.86,-81.87,NA-US-WV-ETHEL,False,,,
25241,STANDARD,Evans,WV,PRIMARY,38.8,-81.8,NA-US-WV-EVANS,False,712,1355,24798742
